date,ticker,bank,cohort,close
2024-06-07,ICICIBANK.NS,ICICI Bank,Private,1094.3841552734375
2024-06-10,ICICIBANK.NS,ICICI Bank,Private,1096.4329833984375
2024-06-11,ICICIBANK.NS,ICICI Bank,Private,1090.969482421875
2024-06-12,ICICIBANK.NS,ICICI Bank,Private,1092.28662109375
2024-06-13,ICICIBANK.NS,ICICI Bank,Private,1080.383544921875
2024-06-14,ICICIBANK.NS,ICICI Bank,Private,1078.7249755859375
2024-06-18,ICICIBANK.NS,ICICI Bank,Private,1095.506103515625
2024-06-19,ICICIBANK.NS,ICICI Bank,Private,1116.580078125
2024-06-20,ICICIBANK.NS,ICICI Bank,Private,1128.62939453125
2024-06-21,ICICIBANK.NS,ICICI Bank,Private,1130.434326171875
2024-06-24,ICICIBANK.NS,ICICI Bank,Private,1141.60546875
2024-06-25,ICICIBANK.NS,ICICI Bank,Private,1168.7772216796875
2024-06-26,ICICIBANK.NS,ICICI Bank,Private,1188.339111328125
2024-06-27,ICICIBANK.NS,ICICI Bank,Private,1190.1927490234375
2024-06-28,ICICIBANK.NS,ICICI Bank,Private,1170.38720703125
2024-07-01,ICICIBANK.NS,ICICI Bank,Private,1182.3387451171875
2024-07-02,ICICIBANK.NS,ICICI Bank,Private,1161.606201171875
2024-07-03,ICICIBANK.NS,ICICI Bank,Private,1172.33837890625
2024-07-04,ICICIBANK.NS,ICICI Bank,Private,1202.9737548828125
2024-07-05,ICICIBANK.NS,ICICI Bank,Private,1203.364013671875
2024-07-08,ICICIBANK.NS,ICICI Bank,Private,1204.973876953125
2024-07-09,ICICIBANK.NS,ICICI Bank,Private,1217.8524169921875
2024-07-10,ICICIBANK.NS,ICICI Bank,Private,1212.92529296875
2024-07-11,ICICIBANK.NS,ICICI Bank,Private,1208.291015625
2024-07-12,ICICIBANK.NS,ICICI Bank,Private,1202.876220703125
2024-07-15,ICICIBANK.NS,ICICI Bank,Private,1199.998046875
2024-07-16,ICICIBANK.NS,ICICI Bank,Private,1209.7056884765625
2024-07-18,ICICIBANK.NS,ICICI Bank,Private,1219.8526611328125
2024-07-19,ICICIBANK.NS,ICICI Bank,Private,1218.24267578125
2024-07-22,ICICIBANK.NS,ICICI Bank,Private,1210.9254150390625
2024-07-23,ICICIBANK.NS,ICICI Bank,Private,1196.8759765625
2024-07-24,ICICIBANK.NS,ICICI Bank,Private,1193.21728515625
2024-07-25,ICICIBANK.NS,ICICI Bank,Private,1168.728515625
2024-07-26,ICICIBANK.NS,ICICI Bank,Private,1177.802001953125
2024-07-29,ICICIBANK.NS,ICICI Bank,Private,1183.1680908203125
2024-07-30,ICICIBANK.NS,ICICI Bank,Private,1179.9971923828125
2024-07-31,ICICIBANK.NS,ICICI Bank,Private,1185.3145751953125
2024-08-01,ICICIBANK.NS,ICICI Bank,Private,1180.63134765625
2024-08-02,ICICIBANK.NS,ICICI Bank,Private,1167.411376953125
2024-08-05,ICICIBANK.NS,ICICI Bank,Private,1144.0445556640625
2024-08-06,ICICIBANK.NS,ICICI Bank,Private,1138.4346923828125
2024-08-07,ICICIBANK.NS,ICICI Bank,Private,1143.898193359375
2024-08-08,ICICIBANK.NS,ICICI Bank,Private,1136.2393798828125
2024-08-09,ICICIBANK.NS,ICICI Bank,Private,1143.0689697265625
2024-08-12,ICICIBANK.NS,ICICI Bank,Private,1154.09033203125
2024-08-13,ICICIBANK.NS,ICICI Bank,Private,1149.7113037109375
2024-08-14,ICICIBANK.NS,ICICI Bank,Private,1143.1181640625
2024-08-16,ICICIBANK.NS,ICICI Bank,Private,1168.3096923828125
2024-08-19,ICICIBANK.NS,ICICI Bank,Private,1157.140869140625
2024-08-20,ICICIBANK.NS,ICICI Bank,Private,1160.6341552734375
2024-08-21,ICICIBANK.NS,ICICI Bank,Private,1156.1075439453125
2024-08-22,ICICIBANK.NS,ICICI Bank,Private,1172.098388671875
2024-08-23,ICICIBANK.NS,ICICI Bank,Private,1184.300537109375
2024-08-26,ICICIBANK.NS,ICICI Bank,Private,1193.9442138671875
2024-08-27,ICICIBANK.NS,ICICI Bank,Private,1206.7860107421875
2024-08-28,ICICIBANK.NS,ICICI Bank,Private,1204.325927734375
2024-08-29,ICICIBANK.NS,ICICI Bank,Private,1202.4071044921875
2024-08-30,ICICIBANK.NS,ICICI Bank,Private,1209.5904541015625
2024-09-02,ICICIBANK.NS,ICICI Bank,Private,1210.3284912109375
2024-09-03,ICICIBANK.NS,ICICI Bank,Private,1227.79541015625
2024-09-04,ICICIBANK.NS,ICICI Bank,Private,1216.62646484375
2024-09-05,ICICIBANK.NS,ICICI Bank,Private,1216.23291015625
2024-09-06,ICICIBANK.NS,ICICI Bank,Private,1188.8763427734375
2024-09-09,ICICIBANK.NS,ICICI Bank,Private,1215.2979736328125
2024-09-10,ICICIBANK.NS,ICICI Bank,Private,1217.5614013671875
2024-09-11,ICICIBANK.NS,ICICI Bank,Private,1216.62646484375
2024-09-12,ICICIBANK.NS,ICICI Bank,Private,1232.174560546875
2024-09-13,ICICIBANK.NS,ICICI Bank,Private,1230.403076171875
2024-09-16,ICICIBANK.NS,ICICI Bank,Private,1242.7037353515625
2024-09-17,ICICIBANK.NS,ICICI Bank,Private,1247.8699951171875
2024-09-18,ICICIBANK.NS,ICICI Bank,Private,1267.796875
2024-09-19,ICICIBANK.NS,ICICI Bank,Private,1271.388671875
2024-09-20,ICICIBANK.NS,ICICI Bank,Private,1317.09765625
2024-09-23,ICICIBANK.NS,ICICI Bank,Private,1300.8116455078125
2024-09-24,ICICIBANK.NS,ICICI Bank,Private,1297.5643310546875
2024-09-25,ICICIBANK.NS,ICICI Bank,Private,1302.7305908203125
2024-09-26,ICICIBANK.NS,ICICI Bank,Private,1307.84765625
2024-09-27,ICICIBANK.NS,ICICI Bank,Private,1285.7557373046875
2024-09-30,ICICIBANK.NS,ICICI Bank,Private,1252.69189453125
2024-10-01,ICICIBANK.NS,ICICI Bank,Private,1254.069580078125
2024-10-03,ICICIBANK.NS,ICICI Bank,Private,1236.307373046875
2024-10-04,ICICIBANK.NS,ICICI Bank,Private,1219.97216796875
2024-10-07,ICICIBANK.NS,ICICI Bank,Private,1214.215576171875
2024-10-08,ICICIBANK.NS,ICICI Bank,Private,1216.8724365234375
2024-10-09,ICICIBANK.NS,ICICI Bank,Private,1224.302001953125
2024-10-10,ICICIBANK.NS,ICICI Bank,Private,1223.6624755859375
2024-10-11,ICICIBANK.NS,ICICI Bank,Private,1203.489501953125
2024-10-14,ICICIBANK.NS,ICICI Bank,Private,1212.099853515625
2024-10-15,ICICIBANK.NS,ICICI Bank,Private,1235.470947265625
2024-10-16,ICICIBANK.NS,ICICI Bank,Private,1223.3179931640625
2024-10-17,ICICIBANK.NS,ICICI Bank,Private,1211.60791015625
2024-10-18,ICICIBANK.NS,ICICI Bank,Private,1244.327392578125
2024-10-21,ICICIBANK.NS,ICICI Bank,Private,1238.9644775390625
2024-10-22,ICICIBANK.NS,ICICI Bank,Private,1247.279541015625
2024-10-23,ICICIBANK.NS,ICICI Bank,Private,1231.6331787109375
2024-10-24,ICICIBANK.NS,ICICI Bank,Private,1232.764892578125
2024-10-25,ICICIBANK.NS,ICICI Bank,Private,1235.4217529296875
2024-10-28,ICICIBANK.NS,ICICI Bank,Private,1272.2252197265625
2024-10-29,ICICIBANK.NS,ICICI Bank,Private,1310.6029052734375
2024-10-30,ICICIBANK.NS,ICICI Bank,Private,1291.21728515625
2024-10-31,ICICIBANK.NS,ICICI Bank,Private,1271.6346435546875
2024-11-01,ICICIBANK.NS,ICICI Bank,Private,1271.19189453125
2024-11-04,ICICIBANK.NS,ICICI Bank,Private,1256.82470703125
2024-11-05,ICICIBANK.NS,ICICI Bank,Private,1276.013671875
2024-11-06,ICICIBANK.NS,ICICI Bank,Private,1281.5736083984375
2024-11-07,ICICIBANK.NS,ICICI Bank,Private,1258.30078125
2024-11-08,ICICIBANK.NS,ICICI Bank,Private,1238.7674560546875
2024-11-11,ICICIBANK.NS,ICICI Bank,Private,1249.0509033203125
2024-11-12,ICICIBANK.NS,ICICI Bank,Private,1250.330078125
2024-11-13,ICICIBANK.NS,ICICI Bank,Private,1233.6995849609375
2024-11-14,ICICIBANK.NS,ICICI Bank,Private,1236.897705078125
2024-11-18,ICICIBANK.NS,ICICI Bank,Private,1233.45361328125
2024-11-19,ICICIBANK.NS,ICICI Bank,Private,1229.173095703125
2024-11-21,ICICIBANK.NS,ICICI Bank,Private,1230.5999755859375
2024-11-22,ICICIBANK.NS,ICICI Bank,Private,1257.6612548828125
2024-11-25,ICICIBANK.NS,ICICI Bank,Private,1280.1959228515625
2024-11-26,ICICIBANK.NS,ICICI Bank,Private,1284.132080078125
2024-11-27,ICICIBANK.NS,ICICI Bank,Private,1279.9498291015625
2024-11-28,ICICIBANK.NS,ICICI Bank,Private,1265.8287353515625
2024-11-29,ICICIBANK.NS,ICICI Bank,Private,1279.3594970703125
2024-12-02,ICICIBANK.NS,ICICI Bank,Private,1283.8369140625
2024-12-03,ICICIBANK.NS,ICICI Bank,Private,1287.527099609375
2024-12-04,ICICIBANK.NS,ICICI Bank,Private,1295.0550537109375
2024-12-05,ICICIBANK.NS,ICICI Bank,Private,1315.1788330078125
2024-12-06,ICICIBANK.NS,ICICI Bank,Private,1307.552490234375
2024-12-09,ICICIBANK.NS,ICICI Bank,Private,1301.205322265625
2024-12-10,ICICIBANK.NS,ICICI Bank,Private,1309.2252197265625
2024-12-11,ICICIBANK.NS,ICICI Bank,Private,1306.3223876953125
2024-12-12,ICICIBANK.NS,ICICI Bank,Private,1308.04443359375
2024-12-13,ICICIBANK.NS,ICICI Bank,Private,1323.44482421875
2024-12-16,ICICIBANK.NS,ICICI Bank,Private,1324.6256103515625
2024-12-17,ICICIBANK.NS,ICICI Bank,Private,1312.47265625
2024-12-18,ICICIBANK.NS,ICICI Bank,Private,1293.1854248046875
2024-12-19,ICICIBANK.NS,ICICI Bank,Private,1266.3701171875
2024-12-20,ICICIBANK.NS,ICICI Bank,Private,1267.84619140625
2024-12-23,ICICIBANK.NS,ICICI Bank,Private,1276.1121826171875
2024-12-24,ICICIBANK.NS,ICICI Bank,Private,1276.5550537109375
2024-12-26,ICICIBANK.NS,ICICI Bank,Private,1276.6533203125
2024-12-27,ICICIBANK.NS,ICICI Bank,Private,1286.6907958984375
2024-12-30,ICICIBANK.NS,ICICI Bank,Private,1273.9964599609375
2024-12-31,ICICIBANK.NS,ICICI Bank,Private,1261.203857421875
2025-01-01,ICICIBANK.NS,ICICI Bank,Private,1263.1719970703125
2025-01-02,ICICIBANK.NS,ICICI Bank,Private,1270.0111083984375
2025-01-03,ICICIBANK.NS,ICICI Bank,Private,1244.86865234375
2025-01-06,ICICIBANK.NS,ICICI Bank,Private,1243.933837890625
2025-01-07,ICICIBANK.NS,ICICI Bank,Private,1258.8421630859375
2025-01-08,ICICIBANK.NS,ICICI Bank,Private,1243.58935546875
2025-01-09,ICICIBANK.NS,ICICI Bank,Private,1242.260986328125
2025-01-10,ICICIBANK.NS,ICICI Bank,Private,1229.9111328125
2025-01-13,ICICIBANK.NS,ICICI Bank,Private,1210.1318359375
2025-01-14,ICICIBANK.NS,ICICI Bank,Private,1220.5135498046875
2025-01-15,ICICIBANK.NS,ICICI Bank,Private,1218.49609375
2025-01-16,ICICIBANK.NS,ICICI Bank,Private,1229.173095703125
2025-01-17,ICICIBANK.NS,ICICI Bank,Private,1205.9002685546875
2025-01-20,ICICIBANK.NS,ICICI Bank,Private,1213.28076171875
2025-01-21,ICICIBANK.NS,ICICI Bank,Private,1177.0677490234375
2025-01-22,ICICIBANK.NS,ICICI Bank,Private,1181.299072265625
2025-01-23,ICICIBANK.NS,ICICI Bank,Private,1182.5784912109375
2025-01-24,ICICIBANK.NS,ICICI Bank,Private,1189.90966796875
2025-01-27,ICICIBANK.NS,ICICI Bank,Private,1208.3604736328125
2025-01-28,ICICIBANK.NS,ICICI Bank,Private,1227.0081787109375
2025-01-29,ICICIBANK.NS,ICICI Bank,Private,1231.6824951171875
2025-01-30,ICICIBANK.NS,ICICI Bank,Private,1235.5693359375
2025-01-31,ICICIBANK.NS,ICICI Bank,Private,1232.814208984375
2025-02-01,ICICIBANK.NS,ICICI Bank,Private,1235.520263671875
2025-02-03,ICICIBANK.NS,ICICI Bank,Private,1233.0108642578125
2025-02-04,ICICIBANK.NS,ICICI Bank,Private,1247.9683837890625
2025-02-05,ICICIBANK.NS,ICICI Bank,Private,1247.476318359375
2025-02-06,ICICIBANK.NS,ICICI Bank,Private,1252.101318359375
2025-02-07,ICICIBANK.NS,ICICI Bank,Private,1236.8487548828125
2025-02-10,ICICIBANK.NS,ICICI Bank,Private,1242.4576416015625
2025-02-11,ICICIBANK.NS,ICICI Bank,Private,1232.764892578125
2025-02-12,ICICIBANK.NS,ICICI Bank,Private,1231.8299560546875
2025-02-13,ICICIBANK.NS,ICICI Bank,Private,1228.976318359375
2025-02-14,ICICIBANK.NS,ICICI Bank,Private,1239.99755859375
2025-02-17,ICICIBANK.NS,ICICI Bank,Private,1231.1904296875
2025-02-18,ICICIBANK.NS,ICICI Bank,Private,1223.2196044921875
2025-02-19,ICICIBANK.NS,ICICI Bank,Private,1241.52294921875
2025-02-20,ICICIBANK.NS,ICICI Bank,Private,1230.009521484375
2025-02-21,ICICIBANK.NS,ICICI Bank,Private,1213.28076171875
2025-02-24,ICICIBANK.NS,ICICI Bank,Private,1198.9136962890625
2025-02-25,ICICIBANK.NS,ICICI Bank,Private,1204.6212158203125
2025-02-27,ICICIBANK.NS,ICICI Bank,Private,1202.9482421875
2025-02-28,ICICIBANK.NS,ICICI Bank,Private,1184.8909912109375
2025-03-03,ICICIBANK.NS,ICICI Bank,Private,1186.9573974609375
2025-03-04,ICICIBANK.NS,ICICI Bank,Private,1191.0904541015625
2025-03-05,ICICIBANK.NS,ICICI Bank,Private,1196.305908203125
2025-03-06,ICICIBANK.NS,ICICI Bank,Private,1198.6185302734375
2025-03-07,ICICIBANK.NS,ICICI Bank,Private,1195.17431640625
2025-03-10,ICICIBANK.NS,ICICI Bank,Private,1195.469482421875
2025-03-11,ICICIBANK.NS,ICICI Bank,Private,1225.5321044921875
2025-03-12,ICICIBANK.NS,ICICI Bank,Private,1224.105224609375
2025-03-13,ICICIBANK.NS,ICICI Bank,Private,1230.10791015625
2025-03-17,ICICIBANK.NS,ICICI Bank,Private,1248.7557373046875
2025-03-18,ICICIBANK.NS,ICICI Bank,Private,1248.7557373046875
2025-03-19,ICICIBANK.NS,ICICI Bank,Private,1292.1519775390625
2025-03-20,ICICIBANK.NS,ICICI Bank,Private,1300.6148681640625
2025-03-21,ICICIBANK.NS,ICICI Bank,Private,1321.673583984375
2025-03-24,ICICIBANK.NS,ICICI Bank,Private,1336.4835205078125
2025-03-25,ICICIBANK.NS,ICICI Bank,Private,1322.263916015625
2025-03-26,ICICIBANK.NS,ICICI Bank,Private,1314.58837890625
2025-03-27,ICICIBANK.NS,ICICI Bank,Private,1315.326416015625
2025-03-28,ICICIBANK.NS,ICICI Bank,Private,1326.8397216796875
2025-04-01,ICICIBANK.NS,ICICI Bank,Private,1297.416748046875
2025-04-02,ICICIBANK.NS,ICICI Bank,Private,1310.0125732421875
2025-04-03,ICICIBANK.NS,ICICI Bank,Private,1308.3397216796875
2025-04-04,ICICIBANK.NS,ICICI Bank,Private,1313.998046875
2025-04-07,ICICIBANK.NS,ICICI Bank,Private,1267.009765625
2025-04-08,ICICIBANK.NS,ICICI Bank,Private,1279.1627197265625
2025-04-09,ICICIBANK.NS,ICICI Bank,Private,1280.04833984375
2025-04-11,ICICIBANK.NS,ICICI Bank,Private,1290.7252197265625
2025-04-15,ICICIBANK.NS,ICICI Bank,Private,1328.66015625
2025-04-16,ICICIBANK.NS,ICICI Bank,Private,1334.7613525390625
2025-04-17,ICICIBANK.NS,ICICI Bank,Private,1384.2587890625
2025-04-21,ICICIBANK.NS,ICICI Bank,Private,1387.3095703125
2025-04-22,ICICIBANK.NS,ICICI Bank,Private,1393.902587890625
2025-04-23,ICICIBANK.NS,ICICI Bank,Private,1401.676513671875
2025-04-24,ICICIBANK.NS,ICICI Bank,Private,1380.3226318359375
2025-04-25,ICICIBANK.NS,ICICI Bank,Private,1382.38916015625
2025-04-28,ICICIBANK.NS,ICICI Bank,Private,1406.00634765625
2025-04-29,ICICIBANK.NS,ICICI Bank,Private,1406.9903564453125
2025-04-30,ICICIBANK.NS,ICICI Bank,Private,1404.235107421875
2025-05-02,ICICIBANK.NS,ICICI Bank,Private,1407.2855224609375
2025-05-05,ICICIBANK.NS,ICICI Bank,Private,1406.5968017578125
2025-05-06,ICICIBANK.NS,ICICI Bank,Private,1408.7615966796875
2025-05-07,ICICIBANK.NS,ICICI Bank,Private,1412.5010986328125
2025-05-08,ICICIBANK.NS,ICICI Bank,Private,1412.5994873046875
2025-05-09,ICICIBANK.NS,ICICI Bank,Private,1366.742919921875
2025-05-12,ICICIBANK.NS,ICICI Bank,Private,1425.39208984375
2025-05-13,ICICIBANK.NS,ICICI Bank,Private,1407.777587890625
2025-05-14,ICICIBANK.NS,ICICI Bank,Private,1403.44775390625
2025-05-15,ICICIBANK.NS,ICICI Bank,Private,1427.6553955078125
2025-05-16,ICICIBANK.NS,ICICI Bank,Private,1430.8043212890625
2025-05-19,ICICIBANK.NS,ICICI Bank,Private,1425.8841552734375
2025-05-20,ICICIBANK.NS,ICICI Bank,Private,1415.25634765625
2025-05-21,ICICIBANK.NS,ICICI Bank,Private,1421.6527099609375
2025-05-22,ICICIBANK.NS,ICICI Bank,Private,1419.0941162109375
2025-05-23,ICICIBANK.NS,ICICI Bank,Private,1426.67138671875
2025-05-26,ICICIBANK.NS,ICICI Bank,Private,1437.2989501953125
2025-05-27,ICICIBANK.NS,ICICI Bank,Private,1423.3255615234375
2025-05-28,ICICIBANK.NS,ICICI Bank,Private,1430.6075439453125
2025-05-29,ICICIBANK.NS,ICICI Bank,Private,1433.264404296875
2025-05-30,ICICIBANK.NS,ICICI Bank,Private,1422.7352294921875
2025-06-02,ICICIBANK.NS,ICICI Bank,Private,1427.3602294921875
2025-06-03,ICICIBANK.NS,ICICI Bank,Private,1414.961181640625
2025-06-04,ICICIBANK.NS,ICICI Bank,Private,1408.1712646484375
2025-06-05,ICICIBANK.NS,ICICI Bank,Private,1431.591552734375
2025-06-06,ICICIBANK.NS,ICICI Bank,Private,1436.413330078125
2025-06-09,ICICIBANK.NS,ICICI Bank,Private,1411.9107666015625
2025-06-10,ICICIBANK.NS,ICICI Bank,Private,1400.200439453125
2025-06-11,ICICIBANK.NS,ICICI Bank,Private,1408.1712646484375
2025-06-12,ICICIBANK.NS,ICICI Bank,Private,1402.4637451171875
2025-06-13,ICICIBANK.NS,ICICI Bank,Private,1393.5089111328125
2025-06-16,ICICIBANK.NS,ICICI Bank,Private,1404.13671875
2025-06-17,ICICIBANK.NS,ICICI Bank,Private,1400.49560546875
2025-06-18,ICICIBANK.NS,ICICI Bank,Private,1390.064697265625
2025-06-19,ICICIBANK.NS,ICICI Bank,Private,1388.78564453125
2025-06-20,ICICIBANK.NS,ICICI Bank,Private,1404.33349609375
2025-06-23,ICICIBANK.NS,ICICI Bank,Private,1397.4451904296875
2025-06-24,ICICIBANK.NS,ICICI Bank,Private,1401.38134765625
2025-06-25,ICICIBANK.NS,ICICI Bank,Private,1403.05419921875
2025-06-26,ICICIBANK.NS,ICICI Bank,Private,1416.1419677734375
2025-06-27,ICICIBANK.NS,ICICI Bank,Private,1438.8734130859375
2025-06-30,ICICIBANK.NS,ICICI Bank,Private,1422.7352294921875
2025-07-01,ICICIBANK.NS,ICICI Bank,Private,1409.1552734375
2025-07-02,ICICIBANK.NS,ICICI Bank,Private,1405.0223388671875
2025-07-03,ICICIBANK.NS,ICICI Bank,Private,1403.152587890625
2025-07-04,ICICIBANK.NS,ICICI Bank,Private,1419.7830810546875
2025-07-07,ICICIBANK.NS,ICICI Bank,Private,1412.796142578125
2025-07-08,ICICIBANK.NS,ICICI Bank,Private,1418.9957275390625
2025-07-09,ICICIBANK.NS,ICICI Bank,Private,1409.0570068359375
2025-07-10,ICICIBANK.NS,ICICI Bank,Private,1401.38134765625
2025-07-11,ICICIBANK.NS,ICICI Bank,Private,1399.2164306640625
2025-07-14,ICICIBANK.NS,ICICI Bank,Private,1400.2989501953125
2025-07-15,ICICIBANK.NS,ICICI Bank,Private,1407.9744873046875
2025-07-16,ICICIBANK.NS,ICICI Bank,Private,1403.6446533203125
2025-07-17,ICICIBANK.NS,ICICI Bank,Private,1396.0675048828125
2025-07-18,ICICIBANK.NS,ICICI Bank,Private,1403.05419921875
2025-07-21,ICICIBANK.NS,ICICI Bank,Private,1442.4161376953125
2025-07-22,ICICIBANK.NS,ICICI Bank,Private,1450.0916748046875
2025-07-23,ICICIBANK.NS,ICICI Bank,Private,1464.852294921875
2025-07-24,ICICIBANK.NS,ICICI Bank,Private,1459.7353515625
2025-07-25,ICICIBANK.NS,ICICI Bank,Private,1453.5357666015625
2025-07-28,ICICIBANK.NS,ICICI Bank,Private,1464.6556396484375
2025-07-29,ICICIBANK.NS,ICICI Bank,Private,1462.4906005859375
2025-07-30,ICICIBANK.NS,ICICI Bank,Private,1458.7513427734375
2025-07-31,ICICIBANK.NS,ICICI Bank,Private,1457.767333984375
2025-08-01,ICICIBANK.NS,ICICI Bank,Private,1448.12353515625
2025-08-04,ICICIBANK.NS,ICICI Bank,Private,1439.8575439453125
2025-08-05,ICICIBANK.NS,ICICI Bank,Private,1421.357421875
2025-08-06,ICICIBANK.NS,ICICI Bank,Private,1420.5703125
2025-08-07,ICICIBANK.NS,ICICI Bank,Private,1417.322998046875
2025-08-08,ICICIBANK.NS,ICICI Bank,Private,1412.9931640625
2025-08-11,ICICIBANK.NS,ICICI Bank,Private,1413.681884765625
2025-08-12,ICICIBANK.NS,ICICI Bank,Private,1410.112060546875
2025-08-13,ICICIBANK.NS,ICICI Bank,Private,1408.922119140625
2025-08-14,ICICIBANK.NS,ICICI Bank,Private,1415.3677978515625
2025-08-18,ICICIBANK.NS,ICICI Bank,Private,1422.606689453125
2025-08-19,ICICIBANK.NS,ICICI Bank,Private,1424.29248046875
2025-08-20,ICICIBANK.NS,ICICI Bank,Private,1418.64013671875
2025-08-21,ICICIBANK.NS,ICICI Bank,Private,1433.911376953125
2025-08-22,ICICIBANK.NS,ICICI Bank,Private,1424.3917236328125
2025-08-25,ICICIBANK.NS,ICICI Bank,Private,1421.2183837890625
2025-08-26,ICICIBANK.NS,ICICI Bank,Private,1404.7572021484375
2025-08-28,ICICIBANK.NS,ICICI Bank,Private,1387.4034423828125
2025-08-29,ICICIBANK.NS,ICICI Bank,Private,1386.1143798828125
2025-09-01,ICICIBANK.NS,ICICI Bank,Private,1399.2039794921875
2025-09-02,ICICIBANK.NS,ICICI Bank,Private,1382.54443359375
2025-09-03,ICICIBANK.NS,ICICI Bank,Private,1385.321044921875
2025-09-04,ICICIBANK.NS,ICICI Bank,Private,1393.75
2025-09-05,ICICIBANK.NS,ICICI Bank,Private,1391.0726318359375
2025-09-08,ICICIBANK.NS,ICICI Bank,Private,1390.973388671875
2025-09-09,ICICIBANK.NS,ICICI Bank,Private,1391.9649658203125
2025-09-10,ICICIBANK.NS,ICICI Bank,Private,1392.163330078125
2025-09-11,ICICIBANK.NS,ICICI Bank,Private,1389.882568359375
2025-09-12,ICICIBANK.NS,ICICI Bank,Private,1405.847900390625
2025-09-15,ICICIBANK.NS,ICICI Bank,Private,1407.5338134765625
2025-09-16,ICICIBANK.NS,ICICI Bank,Private,1409.71533203125
2025-09-17,ICICIBANK.NS,ICICI Bank,Private,1407.33544921875
2025-09-18,ICICIBANK.NS,ICICI Bank,Private,1409.814453125
2025-09-19,ICICIBANK.NS,ICICI Bank,Private,1390.4775390625
2025-09-22,ICICIBANK.NS,ICICI Bank,Private,1389.783447265625
2025-09-23,ICICIBANK.NS,ICICI Bank,Private,1382.6436767578125
2025-09-24,ICICIBANK.NS,ICICI Bank,Private,1371.1405029296875
2025-09-25,ICICIBANK.NS,ICICI Bank,Private,1364.29833984375
2025-09-26,ICICIBANK.NS,ICICI Bank,Private,1348.233642578125
2025-09-29,ICICIBANK.NS,ICICI Bank,Private,1336.829833984375
2025-09-30,ICICIBANK.NS,ICICI Bank,Private,1336.730712890625
2025-10-01,ICICIBANK.NS,ICICI Bank,Private,1360.530029296875
2025-10-03,ICICIBANK.NS,ICICI Bank,Private,1353.786865234375
2025-10-06,ICICIBANK.NS,ICICI Bank,Private,1352.001953125
2025-10-07,ICICIBANK.NS,ICICI Bank,Private,1364.3974609375
2025-10-08,ICICIBANK.NS,ICICI Bank,Private,1358.8443603515625
2025-10-09,ICICIBANK.NS,ICICI Bank,Private,1364.69482421875
2025-10-10,ICICIBANK.NS,ICICI Bank,Private,1368.7607421875
2025-10-13,ICICIBANK.NS,ICICI Bank,Private,1367.8681640625
2025-10-14,ICICIBANK.NS,ICICI Bank,Private,1372.52880859375
2025-10-15,ICICIBANK.NS,ICICI Bank,Private,1386.7093505859375
2025-10-16,ICICIBANK.NS,ICICI Bank,Private,1405.451416015625
2025-10-17,ICICIBANK.NS,ICICI Bank,Private,1424.5899658203125
2025-10-20,ICICIBANK.NS,ICICI Bank,Private,1378.6771240234375
2025-10-21,ICICIBANK.NS,ICICI Bank,Private,1370.4464111328125
2025-10-23,ICICIBANK.NS,ICICI Bank,Private,1352.2994384765625
2025-10-24,ICICIBANK.NS,ICICI Bank,Private,1366.182373046875
2025-10-27,ICICIBANK.NS,ICICI Bank,Private,1366.083251953125
2025-10-28,ICICIBANK.NS,ICICI Bank,Private,1351.7044677734375
2025-10-29,ICICIBANK.NS,ICICI Bank,Private,1358.9434814453125
2025-10-30,ICICIBANK.NS,ICICI Bank,Private,1351.0103759765625
2025-10-31,ICICIBANK.NS,ICICI Bank,Private,1334.0533447265625
2025-11-03,ICICIBANK.NS,ICICI Bank,Private,1335.14404296875
2025-11-04,ICICIBANK.NS,ICICI Bank,Private,1325.7235107421875
2025-11-06,ICICIBANK.NS,ICICI Bank,Private,1309.3614501953125
2025-11-07,ICICIBANK.NS,ICICI Bank,Private,1331.7724609375
2025-11-10,ICICIBANK.NS,ICICI Bank,Private,1336.730712890625
2025-11-11,ICICIBANK.NS,ICICI Bank,Private,1346.944580078125
2025-11-12,ICICIBANK.NS,ICICI Bank,Private,1347.53955078125
2025-11-13,ICICIBANK.NS,ICICI Bank,Private,1374.3138427734375
2025-11-14,ICICIBANK.NS,ICICI Bank,Private,1361.521728515625
2025-11-17,ICICIBANK.NS,ICICI Bank,Private,1367.4715576171875
2025-11-18,ICICIBANK.NS,ICICI Bank,Private,1361.9183349609375
2025-11-19,ICICIBANK.NS,ICICI Bank,Private,1371.5372314453125
2025-11-20,ICICIBANK.NS,ICICI Bank,Private,1371.4381103515625
2025-11-21,ICICIBANK.NS,ICICI Bank,Private,1358.0509033203125
2025-11-24,ICICIBANK.NS,ICICI Bank,Private,1356.960205078125
2025-11-25,ICICIBANK.NS,ICICI Bank,Private,1346.4488525390625
2025-11-26,ICICIBANK.NS,ICICI Bank,Private,1363.5050048828125
2025-11-27,ICICIBANK.NS,ICICI Bank,Private,1380.5611572265625
2025-11-28,ICICIBANK.NS,ICICI Bank,Private,1377.189697265625
2025-12-01,ICICIBANK.NS,ICICI Bank,Private,1378.478759765625
2025-12-02,ICICIBANK.NS,ICICI Bank,Private,1361.521728515625
2025-12-03,ICICIBANK.NS,ICICI Bank,Private,1379.8670654296875
2025-12-04,ICICIBANK.NS,ICICI Bank,Private,1375.1070556640625
2025-12-05,ICICIBANK.NS,ICICI Bank,Private,1380.858642578125
